cell_ID	tissue	background	total_counts	mitochondrial_fraction	cell_type	cluster	tsne_x	tsne_y
192806917393701	spleen	human	9787	0.02329620925717789	CLEC10A- cDC2	4	6.480495204655394	5.200718222140554
192806917422379	spleen	human	10084	0.038575961919873065	CCR7+ cDC2	8	-14.434057909640089	8.81071348698314
192806917716764	spleen	human	9373	0.035527579216899606	CLEC10A+ cDC2	1	-8.977223276945717	-1.0450952861740057
192806931781980	spleen	human	7351	0.02503060808053326	CLEC10A+ cDC2	0	0.712048037390863	10.28117398465058
192806931846958	spleen	human	7249	0.02869361291212581	cDC1	2	-4.678986525882583	-27.458843773585027
192806931875699	spleen	human	7627	0.02714042218434509	CLEC10A+ cDC2	0	-4.400206748481111	18.98132254706523
192806963301662	spleen	human	8409	0.028421928885717682	CLEC10A+ cDC2	1	-9.848368382434863	-2.1015017703874013
192806963342061	spleen	human	12683	0.022076795710793976	cDC1	2	-3.0345403094423755	-25.908929881575013
192806963800427	spleen	human	7526	0.040127557799627955	CLEC10A- cDC2	3	15.127221693513073	2.4470316396594827
192806964087086	spleen	human	8973	0.03198484341914633	CLEC10A+ cDC2	0	-2.7534648704167894	12.711439044396972
192859665258844	spleen	human	7997	0.036513692634738026	CLEC10A- cDC2	3	19.729716261994895	6.01201944175088
192859679373164	spleen	human	11617	0.034518378238787985	CLEC10A+ cDC2	7	5.14538588042887	9.45213578034532
192859679636189	spleen	human	8270	0.04183796856106409	CLEC10A- cDC2	3	17.000651536374228	3.407250805737653
192859692486043	spleen	human	7361	0.02092107050672463	AS DC	6	9.074623838629439	-1.8379955617445654
192859692558061	spleen	human	7451	0.02617098376056905	CLEC10A+ cDC2	1	-0.4637022460130841	2.6578360799260463
192859692816684	spleen	human	11568	0.01927731673582296	cDC1	2	-2.7766694684822015	-22.625042495594116
192859710872372	spleen	human	9783	0.03219871205151794	CLEC10A+ cDC2	0	-4.859111993740454	7.403590773813289
192859711073635	spleen	human	11755	0.01990642279880902	AS DC	6	1.7916711451659686	0.8683535368185222
195426042362676	spleen	human	6226	0.05316415033729521	CLEC10A- cDC2	3	17.54543834430862	7.456073411677492
195426056595318	spleen	human	11783	0.019519646948994315	CLEC10A- cDC2	4	3.6803787921937983	3.9215213543756726
195426069134062	spleen	human	9391	0.022574805664998403	CLEC10A+ cDC2	0	-1.9334496588237426	15.424692192841103
195426088861019	spleen	human	12818	0.030269932906849744	CLEC10A+ cDC2	0	-10.583287042860542	13.187944345921895
195426088871710	spleen	human	8548	0.027959756668226487	CLEC10A+ cDC2	0	-4.071146186281651	10.213986144662645
195546167032739	spleen	human	11013	0.026241714337601016	CLEC10A+ cDC2	0	-4.318650967053443	14.227721451843594
195546167228278	spleen	human	10491	0.02735678200362215	CLEC10A+ cDC2	0	-4.587954592748099	17.797037825369433
195546167340252	spleen	human	10486	0.020217432767499523	AS DC	6	6.906513758679181	-2.1109991558700942
195546213108084	spleen	human	10020	0.026646706586826347	CLEC10A+ cDC2	0	-4.169473646324047	10.81790495645039
195547374970779	spleen	human	6832	0.028688524590163935	AS DC	6	14.441878169526214	-0.8946114208622289
195547389644133	spleen	human	6865	0.026656955571740713	CLEC10A+ cDC2	0	-3.7986623554991485	20.622951044690932
195547389967660	spleen	human	9738	0.027212980078044773	CLEC10A+ cDC2	1	-8.62817629402124	-2.080195816774376
195547390166813	spleen	human	9654	0.02517091361093847	CLEC10A+ cDC2	0	-1.5057221660097984	6.167915169664223
195547390233971	spleen	human	8933	0.02250083958356655	CLEC10A+ cDC2	0	-5.581095833835019	5.3256321109911
195547402037172	spleen	human	7720	0.031088082901554404	CLEC10A- cDC2	4	8.184412592253487	9.035878290646837
195547402451820	spleen	human	7491	0.02936857562408223	CLEC10A+ cDC2	1	5.645056980149701	5.055860325345557
195547402495795	spleen	human	7976	0.022316950852557672	CLEC10A+ cDC2	0	-0.20405053872759388	12.17879105646539
195547402754868	spleen	human	8201	0.022070479209852455	cDC1	2	-5.104365596174134	-26.98312688562159
195547421137309	spleen	human	8289	0.025696706478465437	CLEC10A+ cDC2	0	-10.228678487875982	3.583969014719783
195547421391715	spleen	human	11068	0.02005782435851102	cDC1	2	-0.39630042041667435	-24.476857730644284
195547421694235	spleen	human	9878	0.023284065600323953	CLEC10A- cDC2	4	11.079501744109198	3.100849863276349
195547421698270	spleen	human	8372	0.024008600095556616	AS DC	6	10.452229709800493	-1.5875850468189556
195562272898341	spleen	human	8172	0.030469897209985317	CLEC10A+ cDC2	1	-10.635123724614386	4.599374299144188
195562273094963	spleen	human	10474	0.0171854114951308	cDC1	2	-1.8203730123793025	-26.439307498701677
195562273630428	spleen	human	7954	0.033442293185818456	CLEC10A+ cDC2	1	-7.288178004527568	1.084854221028098
195562287778661	spleen	human	8290	0.039445114595898674	CLEC10A+ cDC2	1	-0.9696333481343308	4.917766543051018
195562288105901	spleen	human	20326	0.023369083931909868	cDC1	5	0.7690476894126981	-22.35685665932847
195562300161397	spleen	human	8469	0.030464045341834927	cDC1	2	-4.980528534476185	-26.285067025832692
195562300721893	spleen	human	9279	0.023170600280202607	cDC1	2	-2.9237995231336087	-28.22159389705684
195562300922140	spleen	human	9842	0.024994919731761836	CLEC10A+ cDC2	0	-7.6344577782288106	12.68650130026121
195562319076060	spleen	human	9334	0.030212127705163915	CLEC10A+ cDC2	1	-8.572459837655554	0.5502167920888142
195562319825198	spleen	human	10624	0.024661144578313254	cDC1	2	-2.80579932233388	-27.86611861589934
195606430477534	spleen	human	9561	0.0223825959627654	CLEC10A- cDC2	4	6.314761009247042	6.2265825987785535
195606445451100	spleen	human	9323	0.013622224605813579	cDC1	5	-4.001534577898133	-19.508223576784278
195606445999900	spleen	human	8881	0.032766580340051796	CLEC10A- cDC2	3	12.073834583795984	7.427583949626026
195606457838452	spleen	human	8478	0.03420618070299599	CCR7+ cDC2	8	0.5714439402223543	18.269979250451993
195606458099508	spleen	human	13663	0.041352558003366756	CLEC10A+ cDC2	1	-3.4034360764300304	-0.6245083274745221
195606458350307	spleen	human	9700	0.022371134020618556	CLEC10A+ cDC2	1	-0.08398615039875629	4.318979649479647
195606458554220	spleen	human	9764	0.029905776321179845	CLEC10A+ cDC2	1	-7.221424234911454	2.639609170360206
195606476675309	spleen	human	8786	0.02799908946050535	CLEC10A- cDC2	3	18.43496378934171	5.884039123844986
195606476929459	spleen	human	12822	0.014662299173295897	cDC1	5	-1.4399994088807635	-18.684422430328876
195606477486941	spleen	human	10088	0.03132434575733545	CLEC10A+ cDC2	0	-8.596147854203457	5.549894135653127
195615825975147	spleen	human	10209	0.022920952101087275	AS DC	6	11.600216691473193	0.23090111504170835
195615826012596	spleen	human	11249	0.03218063827895813	CLEC10A+ cDC2	7	-11.91284684355414	16.068323440608864
195615841274662	spleen	human	7272	0.037541254125412545	CLEC10A- cDC2	3	15.238667957385267	3.143833222377361
195615853270827	spleen	human	18512	0.023228176318063957	Mitotic cDC1	9	1.8717536182500352	-12.827651151110208
195615853333229	spleen	human	9036	0.030212483399734397	CLEC10A+ cDC2	1	-0.13552124022327772	0.44568894806980314
195615853504798	spleen	human	13799	0.021740705848249872	cDC1	2	-1.1614736474748075	-25.063287728162607
195615853763372	spleen	human	9877	0.027842462286119266	AS DC	6	10.721073143339162	-0.15101652950080477
195615853795691	spleen	human	10972	0.027342325920524973	CLEC10A+ cDC2	0	1.0665248763335924	11.933390489485582
195615871945446	spleen	human	8870	0.02367531003382187	CLEC10A+ cDC2	1	-6.493326582257644	2.3639048559950804
195615872202598	spleen	human	10651	0.022439207586142148	CLEC10A- cDC2	4	3.517078492230051	8.206251168451752
195622417156469	spleen	human	10952	0.023466033601168737	CLEC10A+ cDC2	1	-7.316426350751993	-0.9242841086877381
195622417323814	spleen	human	6678	0.04013177598083258	CLEC10A+ cDC2	0	-1.2217925315770792	19.36329201028546
195622417386723	spleen	human	15200	0.026710526315789473	CLEC10A+ cDC2	7	-11.624621562932958	17.293862932377433
195622430173470	spleen	human	10757	0.02956214557962257	CLEC10A+ cDC2	7	-8.73682303331343	15.956607997011945
195622449146139	spleen	human	9550	0.02764397905759162	CLEC10A+ cDC2	1	-7.338595965231006	0.3779088733383024
195623342422437	spleen	human	7866	0.030892448512585814	CLEC10A- cDC2	3	13.053948222510655	8.414052670974819
195623342458733	spleen	human	9245	0.02996214169821525	CLEC10A+ cDC2	0	-4.922746377262292	9.56189032058239
195623369168621	spleen	human	8524	0.041177850774284375	CLEC10A+ cDC2	7	-7.793859151622969	18.124595847247996
195623369464165	spleen	human	11148	0.025116612845353426	CLEC10A+ cDC2	1	-2.4145034220863377	0.07382615022527507
195623369726811	spleen	human	13170	0.020121488230827638	cDC1	2	-3.550896639318202	-26.368396422194117
195623369988380	spleen	human	8817	0.033004423273222186	CLEC10A+ cDC2	0	-6.721063818739743	13.062620786174909
195623388629419	spleen	human	11325	0.029050772626931568	CLEC10A+ cDC2	1	-4.037189759995942	3.5737438260303382
195625757894382	spleen	human	10962	0.0170589308520343	cDC1	5	-0.7884220059419345	-19.739110075138417
195625772563700	spleen	human	9511	0.0423719903269898	CLEC10A- cDC2	3	12.114971592105254	5.473708739514068
195625773119851	spleen	human	9756	0.027162771627716277	CLEC10A- cDC2	4	-4.504998615147128	6.397653098545225
195625773391260	spleen	human	10603	0.026973498066584927	CLEC10A+ cDC2	1	-6.015484924985825	-4.189440598422801
195625785093022	spleen	human	7501	0.018130915877882948	cDC1	2	-4.868359184661678	-28.53684177563508
195625803963758	spleen	human	6404	0.027326670830730794	CLEC10A- cDC2	4	8.519482075627998	4.80277229879943
195625804519261	spleen	human	12502	0.023996160614301713	cDC1	5	-1.5026428285167153	-16.4683978119557
195958618114971	spleen	human	9289	0.031327376466788674	CLEC10A- cDC2	3	11.968386378340126	6.996404023949318
195958618376476	spleen	human	9990	0.026826826826826827	CLEC10A+ cDC2	1	-10.984984167780203	-1.5647601504941369
195958632828132	spleen	human	10646	0.026019162126620327	CLEC10A+ cDC2	1	-0.887111405270933	-0.5057760206115233
195958645053853	spleen	human	11080	0.02924187725631769	CLEC10A- cDC2	3	17.72755070187898	2.500885059724262
195958645114613	spleen	human	12197	0.022546527834713455	CLEC10A- cDC2	4	3.259160628990716	3.1732860875999127
195958664031148	spleen	human	16269	0.017763845350052248	cDC1	5	-3.6296116379092345	-17.17795185052258
195967088445291	spleen	human	9852	0.02182298010556232	CLEC10A+ cDC2	0	-8.161630085467161	9.722249335592355
195967088483124	spleen	human	10378	0.02505299672383889	CLEC10A+ cDC2	1	-2.910215537713743	-0.6801028731108866
195967101286237	spleen	human	10080	0.033234126984126984	CLEC10A+ cDC2	0	0.5669898827768928	13.09276845096464
195967101627677	spleen	human	9661	0.019459683262602216	AS DC	6	6.837784702105497	-2.285905092263437
195967119709997	spleen	human	13443	0.02439931562895187	cDC1	5	-1.314864368779599	-19.874901495623792
195967120259293	spleen	human	10782	0.02383602300129846	CLEC10A+ cDC2	7	-11.120947372516264	16.827639774562073
196019701791158	spleen	human	8291	0.02484621879146062	CLEC10A+ cDC2	1	-10.334153374878905	-0.7659968563521491
196019701892902	spleen	human	7057	0.050871475131075525	CLEC10A- cDC2	3	16.133195685794707	4.271487075427923
196019702155564	spleen	human	11342	0.03235760888732146	Mitotic cDC2	10	-0.6121574760182362	-6.675657284649247
196019702418782	spleen	human	10535	0.025723777883246323	CLEC10A+ cDC2	0	-1.045790787717915	14.646812864434294
196019714649331	spleen	human	8273	0.022603650429106732	CLEC10A- cDC2	4	8.604132812407915	4.754534710936296
196019714975971	spleen	human	9222	0.032639340707004985	CLEC10A+ cDC2	7	-7.912215895002498	17.361260395572536
196019733026597	spleen	human	7817	0.037866189075092746	CLEC10A+ cDC2	0	-4.018905837528908	18.139382190831192
196019733817579	spleen	human	11545	0.015937635339974016	cDC1	5	-2.022800049627492	-17.733281736753014
196043577679206	spleen	human	31828	0.016589166771396255	cDC1	5	-2.514642302062278	-16.05140822845002
196043578169716	spleen	human	8977	0.032750362036315026	CLEC10A- cDC2	4	6.852469531448371	11.489517511648472
196043604945830	spleen	human	8374	0.03642225937425364	CLEC10A- cDC2	3	15.447469625414495	2.2964216886596858
196043605129590	spleen	human	9106	0.03316494618932572	CLEC10A- cDC2	4	7.629007175991539	6.950352648746527
196043605167518	spleen	human	9035	0.027780852241283897	CLEC10A+ cDC2	0	-5.285450631526332	6.859192960999872
196043605665693	spleen	human	12208	0.033256880733944956	cDC1	5	1.7413724941747333	-24.61724464037753
196043623848668	spleen	human	14868	0.02004304546677428	cDC1	5	-0.18074012090826572	-20.203003680919966
196043624279262	spleen	human	13508	0.01924785312407462	Mitotic cDC1	9	1.1641653572513018	-17.227955745577024
196043624570206	spleen	human	11036	0.02464661109097499	CLEC10A+ cDC2	0	-3.0582860951855837	14.657794525790608
196043624634661	spleen	human	19449	0.021697773664455754	cDC1	5	2.3218889451919646	-17.915940306028865
196113236642740	spleen	human	12547	0.030764326133737148	CLEC10A+ cDC2	7	-8.934209188220242	15.889372702473228
196113236671781	spleen	human	12427	0.01866902711837129	cDC1	2	-3.500794979956034	-23.73505983561272
196113237469019	spleen	human	10203	0.041850436146231504	CLEC10A+ cDC2	7	-5.373298182530661	17.988268929741945
196113264138974	spleen	human	12972	0.022432932469935246	cDC1	2	-0.3125998427064496	-23.89281404886764
196113264401758	spleen	human	8742	0.0263097689315946	CLEC10A+ cDC2	1	-2.5126081085276475	2.2738629451388777
196113264495412	spleen	human	13749	0.020074187213615535	cDC1	5	-0.09054979499316407	-17.005301496502128
196113283300142	spleen	human	9027	0.02581145452531295	cDC1	2	-5.081888693297802	-24.936965205904457
196113283599147	spleen	human	7002	0.05012853470437018	CLEC10A- cDC2	3	15.715599763088438	3.914741832562908
196163863992556	spleen	human	9082	0.02631578947368421	CLEC10A+ cDC2	1	-8.574444800946557	-0.8099757853955682
196163864844571	spleen	human	7187	0.0258800612216502	AS DC	6	12.477813737548047	-2.3580277600857293
196163883101478	spleen	human	11152	0.028604734576757534	CLEC10A+ cDC2	1	-6.59362515608765	-2.754830882974696
196174305971622	spleen	human	10529	0.029157564820970653	AS DC	6	10.416619139759714	-0.20327593952583697
196174306036139	spleen	human	8917	0.03891443310530447	CLEC10A- cDC2	4	1.7351117510001843	7.4930230572987755
196174320396524	spleen	human	8210	0.03654080389768575	CLEC10A+ cDC2	0	-4.13099895098298	15.225785792645143
196174333274540	spleen	human	9986	0.019226917684758663	CLEC10A+ cDC2	1	-7.891835337564787	-2.896715164890802
196174333503283	spleen	human	10232	0.03596559812353401	cDC1	2	1.0360292491183292	-26.871109685753883
196174333557475	spleen	human	10805	0.02693197593706617	CLEC10A+ cDC2	0	-3.4803084613590145	15.435675813248382
196174333560732	spleen	human	10223	0.02787831360657341	CCR7+ cDC2	8	-14.061899856185777	8.980940227763668
196174333822899	spleen	human	7274	0.026532856750068737	CLEC10A- cDC2	3	14.020477425645417	7.282734964150328
196174333827499	spleen	human	11204	0.03347018921813638	CLEC10A+ cDC2	7	-10.993389743517247	16.485429010954906
196174352697781	spleen	human	9708	0.02080758137618459	CLEC10A+ cDC2	0	-3.8285501638319017	14.052305191234483
196180748220780	spleen	human	7325	0.04969283276450512	CLEC10A- cDC2	3	16.12398116098283	4.169791158362156
196180748651886	spleen	human	13505	0.024435394298407995	CLEC10A+ cDC2	0	-2.8715861268979377	6.655286978757206
196180762836324	spleen	human	9614	0.03037237362180154	CLEC10A+ cDC2	0	2.9986328411134435	12.816576824971575
196180763367150	spleen	human	8433	0.025495078856871814	CLEC10A+ cDC2	1	-9.310252847883358	-1.4767065429198458
196180763691875	spleen	human	9267	0.01931585194777166	AS DC	6	11.688424253851036	0.9599245563543722
196180775647669	spleen	human	9804	0.026009791921664627	CLEC10A- cDC2	4	7.553865117109761	7.450383413313813
196180775693109	spleen	human	7935	0.03251417769376182	AS DC	6	7.259818752158748	-2.3777391508169874
196180775987494	spleen	human	9632	0.02626661129568106	CLEC10A+ cDC2	1	-9.865027191433986	-1.1607473615988841
196180794293086	spleen	human	8434	0.02501778515532369	CLEC10A+ cDC2	0	3.3037611686669046	17.129151982366377
196180794587484	spleen	human	8215	0.036396835057821056	CLEC10A+ cDC2	0	2.6585071612061735	12.521781977529056
196527701048221	spleen	human	11296	0.020803824362606232	cDC1	2	-3.223829286581254	-26.053047570583377
196527715932980	spleen	human	6867	0.04849279161205767	CLEC10A- cDC2	3	14.323136578267606	6.652405207132759
196527715965724	spleen	human	9425	0.03374005305039788	CLEC10A+ cDC2	0	-3.4276604306734515	15.016765369424833
196527716461939	spleen	human	12181	0.026024135949429438	cDC1	5	2.6783179835327973	-20.54926665712688
196527728778075	spleen	human	12214	0.02210578025216964	CLEC10A+ cDC2	0	-6.895538076936194	15.19735665378049
196527747942702	spleen	human	9663	0.030218358687778123	CLEC10A- cDC2	4	6.713948132910545	7.7840281312935495
196638162468139	spleen	human	10661	0.02476315542632023	cDC1	2	-3.9282322354776444	-22.31914807816227
196638177090398	spleen	human	8797	0.035921336819370236	CLEC10A+ cDC2	0	1.8084545207708473	12.755699691866475
196638177381614	spleen	human	9949	0.02774148155593527	CLEC10A+ cDC2	7	-10.251932137954674	10.041751023007192
196638177455451	spleen	human	11731	0.024635580939391357	Mitotic cDC1	9	1.2354770693444097	-16.755293471412887
196638177676068	spleen	human	8349	0.028147083483051862	CLEC10A+ cDC2	1	-7.24534460865391	-1.585584998378926
196638189472478	spleen	human	9376	0.0420221843003413	CLEC10A+ cDC2	0	-3.282251527491135	9.001421859211215
196638189698398	spleen	human	6289	0.03259659723326443	CLEC10A+ cDC2	1	-10.362588852990626	3.272022026317452
196638208346547	spleen	human	6622	0.026729084868619753	CLEC10A- cDC2	3	14.727864724111171	5.203459159494128
196638208354091	spleen	human	8460	0.0367612293144208	cDC1	2	-3.4884648072791276	-25.635556485762265
196638208617822	spleen	human	10947	0.027587466885904813	CLEC10A- cDC2	4	7.207205584845166	5.131838530212505
196638209141540	spleen	human	10817	0.026717204400480726	CLEC10A+ cDC2	0	-5.231568854062479	14.630165420186257
196715471858091	spleen	human	8186	0.02907402882970926	CLEC10A- cDC2	4	9.607420075988728	1.9292541390637206
196715472337844	spleen	human	9288	0.0377906976744186	CLEC10A- cDC2	3	16.57769928908287	4.246149113273108
196715472341740	spleen	human	9585	0.029003651538862807	CLEC10A+ cDC2	1	-7.17571980033657	-1.0430046514531928
196715472439651	spleen	human	7291	0.03744342339871074	CLEC10A- cDC2	3	15.285418448999929	5.177477626248054
196715486304683	spleen	human	6156	0.04126055880441845	CLEC10A+ cDC2	0	-12.127667100098902	0.9015851151360027
196715499113204	spleen	human	9319	0.03208498765962013	CLEC10A+ cDC2	1	-8.814027328280272	0.96864124286172
196715499144933	spleen	human	8500	0.026941176470588236	AS DC	6	2.0712745602196145	-1.0333970515557829
196715517757875	spleen	human	11047	0.031230198243867115	CLEC10A+ cDC2	7	-9.40798336794798	17.25852846990618
196715517954989	spleen	human	6869	0.03857912359877711	cDC1	2	-7.260694281115051	-24.48495056790837
196715518540077	spleen	human	8486	0.03417393353759133	CLEC10A- cDC2	3	12.941921379709079	2.345073354963427
197058264427749	spleen	human	11189	0.025292698185718117	CLEC10A+ cDC2	7	-8.970687088622304	9.389393454905132
197058291252470	spleen	human	9597	0.025112014171095133	CLEC10A- cDC2	3	12.258183288566824	6.8692702651029185
197058291448102	spleen	human	11255	0.02674366948023101	CLEC10A+ cDC2	1	-5.984186309888738	-1.593339012935254
197058291776931	spleen	human	8693	0.029564017025192683	CLEC10A+ cDC2	1	-5.770176164295778	4.010282614789249
197058291779507	spleen	human	8916	0.02366532077164648	CLEC10A+ cDC2	0	1.4688847320990874	10.373809995137162
197058309766445	spleen	human	12572	0.02736239261851734	CLEC10A+ cDC2	0	-10.68671189960306	12.300101744771348
197058309872421	spleen	human	7308	0.032703886152162014	CLEC10A+ cDC2	1	0.863880871206987	8.900374550946719
197058310625118	spleen	human	11710	0.02578992314261315	CLEC10A+ cDC2	0	2.500945879192383	17.08837924900744
197060143233837	spleen	human	9123	0.026745588074098433	CLEC10A+ cDC2	0	-2.9001039170239253	12.778837881067629
197060157462877	spleen	human	10007	0.030978315179374438	cDC1	2	-2.678847949152999	-21.88054371630355
197060157663518	spleen	human	9691	0.029718295325559797	CLEC10A+ cDC2	0	-5.906616185547294	15.754986165419906
197060188817310	spleen	human	9637	0.021998547265746602	CLEC10A+ cDC2	1	-1.1366596339557749	-0.6503913524399262
197060189140830	spleen	human	11981	0.019447458475920207	CLEC10A- cDC2	4	-0.5041957282171468	5.874171917583459
197060189641115	spleen	human	8595	0.03862710878417685	CLEC10A- cDC2	3	16.94989739026422	2.853139528602608
197068867165540	spleen	human	10256	0.02076833073322933	cDC1	2	-5.37679011172298	-23.534838909085888
197068867717468	spleen	human	12007	0.027983676188889816	CCR7+ cDC2	8	-13.891129315943767	9.755955949863969
197068882364188	spleen	human	11173	0.025060413496822698	CLEC10A+ cDC2	0	-11.909032745847739	11.054341352768807
197068894195054	spleen	human	11016	0.024691358024691357	cDC1	2	-3.726149288243328	-23.35690083420423
197068894202611	spleen	human	7688	0.039802289281997916	CLEC10A+ cDC2	0	-2.7676148745139253	11.379849402861247
197068913036204	spleen	human	9972	0.023265142398716406	CLEC10A- cDC2	4	2.075488629887495	7.186041819175037
197068913236771	spleen	human	9675	0.0234625322997416	AS DC	6	5.662543641535341	-0.37116297655910996
197068913564956	spleen	human	9936	0.024758454106280192	CLEC10A+ cDC2	0	-4.11521650374377	8.363084439757841
197068913764718	spleen	human	9654	0.02807126579656101	CLEC10A+ cDC2	0	-5.261012116399101	11.033920700924789
197068913822556	spleen	human	9457	0.03320291847308872	cDC1	5	-6.13699608741598	-21.908516835956206
197135438924187	spleen	human	8493	0.025432709290003533	CLEC10A- cDC2	4	8.69797332959967	2.227805203841616
197135439088053	spleen	human	14829	0.018409872547036212	cDC1	5	0.7108649781741944	-18.704541640609285
197135439181598	spleen	human	8546	0.029019424292066463	CLEC10A+ cDC2	0	-3.3187342782388582	12.666553978125318
197135454071220	spleen	human	8645	0.023597455176402545	AS DC	6	11.367088168620903	-0.5754063769646893
197135466715365	spleen	human	8928	0.02800179211469534	CLEC10A+ cDC2	0	-2.35307090071684	13.597512192695225
197135466941678	spleen	human	7416	0.028451995685005393	CLEC10A+ cDC2	0	0.19724825733978846	16.317915552318095
197135484992413	spleen	human	8022	0.03228621291448516	CLEC10A+ cDC2	0	-0.2552917168380481	14.603422550826627
197135485332404	spleen	human	10733	0.02636727848690953	cDC1	2	-2.1722335397315478	-27.99696901889196
197145237047581	spleen	human	8909	0.03412279717139971	CLEC10A+ cDC2	1	-5.341698063230071	3.7953835731907533
197145237056283	spleen	human	8026	0.02267630201844007	cDC1	2	-4.128185538808442	-27.55454978773521
197145264504163	spleen	human	9048	0.027961980548187444	CLEC10A+ cDC2	1	-3.4787751804394422	2.932679945012958
197145264871734	spleen	human	7986	0.035311795642374154	CLEC10A- cDC2	4	9.469286662247521	5.199393598938656
197145282963182	spleen	human	10197	0.038442679219378245	CLEC10A- cDC2	3	19.152589541242204	2.5982545787613915
197145283157283	spleen	human	9224	0.02276669557675629	cDC1	2	-4.465164137750203	-23.640980756160552
197145283188467	spleen	human	8161	0.02548707266266389	CLEC10A+ cDC2	1	-1.1623885481694762	4.251476812574195
197145283381603	spleen	human	11171	0.026676215200071615	cDC1	2	-1.7519021685336464	-26.17661052352105
197145283742558	spleen	human	10488	0.02355072463768116	CLEC10A+ cDC2	0	-4.739941297034847	12.551078961759396
197185770474286	spleen	human	10727	0.028712594387992917	CLEC10A- cDC2	3	13.029444679738274	4.834643029861831
197185770503605	spleen	human	8706	0.03158741098093269	CLEC10A- cDC2	3	16.606087572699327	6.980965867459085
197185770798379	spleen	human	10690	0.02226379794200187	cDC1	5	-5.355542465457167	-21.26901538258656
197185771353972	spleen	human	9243	0.03234880450070324	CLEC10A+ cDC2	1	-1.2736941796629273	4.905985340218602
197185771355435	spleen	human	10001	0.04279572042795721	Mitotic cDC1	9	2.0172655222594216	-14.397593290175013
197185785257387	spleen	human	9117	0.022266096303608644	cDC1	2	-1.2553621593322997	-26.160075904302925
197185785940918	spleen	human	9918	0.040129058277878604	CLEC10A+ cDC2	0	-6.615418745299172	12.96653860041538
197185798621596	spleen	human	9067	0.035292820116907465	CLEC10A- cDC2	3	13.846255071754792	1.4394200362151546
197185798625126	spleen	human	14712	0.020799347471451877	CLEC10A+ cDC2	1	-2.4229268955263414	-0.7910110947187513
197185817229229	spleen	human	10334	0.02448229146506677	CLEC10A+ cDC2	0	0.3645229386748557	9.425974280340718
197185817230195	spleen	human	12068	0.025439177991382168	CLEC10A+ cDC2	0	-6.56720854528038	13.88356072197747
197188186458988	spleen	human	10752	0.030319940476190476	cDC1	2	0.3650516516546264	-24.54698976713373
197188186658715	spleen	human	11157	0.018284485076633505	cDC1	2	0.14390472140346827	-26.824731191087395
197188201929950	spleen	human	10037	0.04662747833017834	CLEC10A- cDC2	3	18.144404126471702	3.585645901280128
197188213918005	spleen	human	12315	0.0244417377182298	cDC1	2	-0.010953813095865732	-24.118837392490352
197188214438829	spleen	human	8570	0.034655775962660444	CLEC10A+ cDC2	0	-0.2779785750169686	10.766534333097116
197188232887196	spleen	human	9730	0.03792394655704008	CLEC10A+ cDC2	1	-9.255615497230485	5.255600710551333
197206037355803	spleen	human	10194	0.031194820482636845	CLEC10A+ cDC2	1	-6.964301390712753	3.6949873769489985
197206037941084	spleen	human	10696	0.024869109947643978	CLEC10A+ cDC2	0	-8.183353681092695	10.538666192351164
197206052649332	spleen	human	13556	0.02611389790498672	cDC1	5	0.8709698327874952	-18.31549040737611
197206064676213	spleen	human	9961	0.02549944784660175	CLEC10A+ cDC2	0	-7.985269098471456	9.079172323578007
197206064717158	spleen	human	11422	0.023200840483277883	CLEC10A+ cDC2	1	-2.476288797849252	-3.384223267274008
197206064876261	spleen	human	8873	0.02423081257748225	AS DC	6	5.8771088999095475	1.9191097543478521
197206084118811	spleen	human	8127	0.0449120216562077	CLEC10A- cDC2	3	15.543079973777273	3.205601977637763
197213581601203	spleen	human	10300	0.030194174757281554	CCR7+ cDC2	8	-13.545985112723136	10.442695507799966
197213599980835	spleen	human	13269	0.022382997965182002	cDC1	5	0.8093415316660384	-16.98954248506179
197256799205748	spleen	human	9127	0.026076476388736714	CLEC10A+ cDC2	0	1.6143974199322721	9.964229706064547
197256818380211	spleen	human	7805	0.028058936579115953	CLEC10A+ cDC2	1	-10.310698316610516	1.618459660324749
197256818616555	spleen	human	9037	0.029545203054110878	CLEC10A- cDC2	3	14.953368627845869	3.140095030456789
197264019405222	spleen	human	7787	0.028765891871067165	CLEC10A+ cDC2	0	-2.779420031439608	10.251532908158568
197264019410332	spleen	human	23952	0.022545090180360723	Mitotic cDC1	9	1.8328430717580644	-12.773148738765997
197264019737499	spleen	human	11458	0.02513527666259382	CLEC10A+ cDC2	7	-10.157769044272108	10.680724530230806
197264034707819	spleen	human	7345	0.020830496936691627	CLEC10A- cDC2	4	8.815667606485118	9.001843160895106
197264034715444	spleen	human	10445	0.032264241263762566	CLEC10A+ cDC2	0	-3.9079601518593963	19.55272055437583
197264034716067	spleen	human	9366	0.021353833013025837	AS DC	6	2.447171788897385	-0.9853508577280043
197264046971244	spleen	human	10081	0.03452038488245214	CLEC10A+ cDC2	0	-7.147660119506427	9.736012902755949
197264047532259	spleen	human	8480	0.020636792452830188	CLEC10A+ cDC2	0	2.017436461686405	11.50759580088209
197264065837477	spleen	human	10000	0.0238	CLEC10A+ cDC2	0	4.524112629619609	12.375185228362138
197264066111899	spleen	human	6674	0.03970632304465088	CLEC10A+ cDC2	1	-11.656650661395807	-0.2990547469102013
